,title,review_n,review,review_date,likes_n,title_category,review_year,review_month,sentiment,sentiment_cat
273,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,이해하다 쉬다 설명해주다 시간가다 모르다 재미있다수업을 들다 ,2021. 3. 1.,7815,레진,2021,3,good,pos_content
274,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,하나 하나천천히 자다 알다 좋다,2021. 2. 16.,7815,레진,2021,2,good,pos_etc_prefer
275,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,알아듣다 편하다 자세하다설명이 너무 좋다,2021. 2. 7.,7815,레진,2021,2,good,pos_content
277,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,섬세하다설명 덕분에 여러가지를 알 수있다 좋다,2021. 1. 30.,7815,레진,2021,1,good,pos_content
278,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,쉬다 설명해주다 따르다 좋다,2021. 1. 28.,7815,레진,2021,1,good,pos_content
279,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,냐가 원하다만들다 좋다재료야 빨리 오다 ,2021. 1. 27.,7815,레진,2021,1,sorry,neg_material
280,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,재밌다재료빨리 받다 해보다 ,2021. 1. 26.,7815,레진,2021,1,sorry,neg_material
281,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,응용하다 이쁘다작품만들다 보다 ,2021. 1. 14.,7815,레진,2021,1,good,pos_product
282,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,천천히 하다 영상을 찍다 ,2021. 1. 11.,7815,레진,2021,1,sorry,neg_video
283,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,세다 단계대로 따르다 뚝딱 완성이네 요신기하다ㅋ,2021. 1. 6.,7815,레진,2021,1,good,pos_etc_prefer
284,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,아주 기초적인 부분까지 알다 초보에게 딱 맞다 클래스이다,2021. 1. 5.,7815,레진,2021,1,good,pos_etc_prefer
285,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,천천히 조 근 조 근알아듣다 알다 좋다,2021. 1. 5.,7815,레진,2021,1,good,pos_etc_prefer
286,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,처음 접하다 설명도 충분하다준비 키트도 충분하다 좋다,2020. 12. 28.,7815,레진,2020,12,good,pos_content
287,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,설명이 어렵다않다 잘따르다 하다 ㅇ니요,2020. 12. 27.,7815,레진,2020,12,sorry,neg_content
288,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,유튜브로 보다 수업들을 실제로 보다 따르다 하다 수있다 좋다,2020. 12. 22.,7815,레진,2020,12,good,pos_etc_prefer
289,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,쉬다 천천히 알다 너무 좋다ㅎㅎ,2020. 12. 11.,7815,레진,2020,12,good,pos_etc_prefer
290,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자세하다설명이 좋다쉬다 알 아들을 수있다,2020. 12. 4.,7815,레진,2020,12,good,pos_content
291,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,막상따르다 해보다 디테일한 부분은 부족하다 같다,2020. 11. 12.,7815,레진,2020,11,good,pos_content
292,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,친절하다설명과 다양하다만들다 보다 좋다,2020. 11. 11.,7815,레진,2020,11,good,pos_content
293,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,넘다 쉬다 설명도 해주시고 따르다 기도쉽다,2020. 11. 10.,7815,레진,2020,11,good,pos_content
294,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,너무 재미있다 다양하다기법들을 쉬다 가르치다 좋다,2020. 11. 10.,7815,레진,2020,11,good,pos_content
295,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자세하다알다 너무 자다 설명해주다 잘따르다 ,2020. 11. 3.,7815,레진,2020,11,good,pos_content
296,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,이해하다 쉬다 흥미가 떨어지다 않다 강의를 잘해주다 ,2020. 11. 2.,7815,레진,2020,11,good,pos_content
297,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,쉬다 자세하다가르치다 좋다감사하다 ,2020. 10. 28.,7815,레진,2020,10,good,pos_content
298,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,정해진게 아니다자신만의 스타일로 하다 해주다 좋다,2020. 10. 18.,7815,레진,2020,10,good,pos_product
299,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자세하다하나 하나알다 이해하다 쉬다 따르다 편하다,2020. 10. 7.,7815,레진,2020,10,good,pos_content
300,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,레진 공예를 배우다 기쁘다 재미있다,2020. 10. 7.,7815,레진,2020,10,good,pos_etc_prefer
301,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,설명이 자세하다왕초보도 따르다 허기좋다,2020. 10. 6.,7815,레진,2020,10,good,pos_content
302,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,재밌다 유용하다팁을 주다 좋다,2020. 9. 28.,7815,레진,2020,9,good,pos_content
303,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,기초적인 부분을 하나 하나차근하다알다 좋다,2020. 9. 19.,7815,레진,2020,9,good,pos_etc_prefer
304,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,진행 속도도 괜찮다쉬다 따르다 하다 수있다,2020. 9. 15.,7815,레진,2020,9,good,pos_etc_prefer
305,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,조금어렵다않다 하다 설명듣다 하다 수있다 같다자신감이 생기다 ,2020. 9. 11.,7815,레진,2020,9,sorry,neg_content
306,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,수업이 이해하다 쉬다 설명을 해주다 많다도움이 되다 ,2020. 9. 7.,7815,레진,2020,9,good,pos_content
307,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,설명을 이해하다 쉬다 해주다 좋다,2020. 9. 7.,7815,레진,2020,9,good,pos_content
308,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,쉬다 이해가 되다 하다 수있다 같다자신감이 뿜뿜해쇼,2020. 9. 4.,7815,레진,2020,9,good,pos_content
309,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,대체로 내용이 따르다 쉬다 되어다 좋다,2020. 9. 2.,7815,레진,2020,9,good,pos_etc_prefer
310,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자격증을 취득하다 더이어나갈수있다점에 좋다,2020. 8. 28.,7815,레진,2020,8,good,pos_etc_prefer
311,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,이해하다 쉬다 설명되어다 응용하다 좋다 같다,2020. 8. 24.,7815,레진,2020,8,good,pos_content
312,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,더다양하다재료 사용 방법도 알다 좋다 같다,2020. 8. 22.,7815,레진,2020,8,good,pos_content
313,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,처음 입문하다 분들도 알아듣다 쉬다 설명하다 주다 같다,2020. 8. 10.,7815,레진,2020,8,good,pos_content
314,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자세하다설명길다않다 영상으로 집중도 업,2020. 8. 4.,7815,레진,2020,8,good,pos_content
315,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,설명은 너무 자다 제가 못따라가다 것같다너무 속상하다ㅠㅠ,2020. 8. 3.,7815,레진,2020,8,sorry,neg_content
316,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,강의 시간이 많이 길다않다 틈나다 때마다 수강하다 편하다,2020. 8. 2.,7815,레진,2020,8,sorry,neg_content
317,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,재밋어요 중간 중간 팁도 주시고 좋다습니당다 ,2020. 8. 1.,7815,레진,2020,8,good,pos_content
318,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,백지상태이다 머리속이다 점점 이해가 되다 ,2020. 7. 28.,7815,레진,2020,7,good,pos_content
319,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,하나 하나보다 따르다 쉬다 재미있다,2020. 7. 19.,7815,레진,2020,7,good,pos_etc_prefer
320,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자세하다 꼼꼼하다설명해주다 많다도움이 되다 ,2020. 7. 10.,7815,레진,2020,7,good,pos_content
321,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,차근차근따르다 하다 너무 좋다,2020. 7. 7.,7815,레진,2020,7,good,pos_content
324,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,설명을 알아듣다 쉬다 해주다 자다 따르다 있다,2020. 7. 2.,7815,레진,2020,7,good,pos_content
325,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자세하다설명 과부족하다점댓글달다 점,2020. 6. 20.,7815,레진,2020,6,good,pos_content
326,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,보기도 편하다설명도 천천히 잘하다 주다 좋다,2020. 6. 16.,7815,레진,2020,6,good,pos_content
328,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,알다 쉬다 보기편하다얼른해보다 싶다 배송이 빨리 알다 ㅠ,2020. 6. 10.,7815,레진,2020,6,good,pos_etc_prefer
329,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,레진에 대해 좀더심다 알다 좋다,2020. 6. 5.,7815,레진,2020,6,good,pos_etc_prefer
330,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,취미 생활하다 너무 좋다저의 선택이 옳다,2020. 5. 29.,7815,레진,2020,5,good,pos_etc_prefer
331,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,길다않다 나누다 찍다 영상으로 이해하다 싶다 따라가다 편하다,2020. 5. 23.,7815,레진,2020,5,sorry,neg_content
332,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,레진에 대한 상세한 내용을 알게 되어다 좋다,2020. 5. 22.,7815,레진,2020,5,good,pos_content
333,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,차근차근알다 느낌이라 좋다재료들도 좋다,2020. 5. 9.,7815,레진,2020,5,good,pos_content
334,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,시간에 구애받다 않다 수업이 가능하다 좋다,2020. 5. 1.,7815,레진,2020,5,sorry,neg_content
335,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,점부 상세하다 알다 좋다,2020. 4. 26.,7815,레진,2020,4,good,pos_content
336,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,자세하다설명과 멋지다 예쁘다공예들로 마음에 들다 ,2020. 4. 22.,7815,레진,2020,4,good,pos_content
337,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,설명도 꼼꼼하다해주시고 자다 따르다 하다 진행해주다 넘다 좋다,2020. 4. 19.,7815,레진,2020,4,good,pos_content
338,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,따르다 기기쉬다 자다 설명해주다 좋다,2020. 4. 19.,7815,레진,2020,4,good,pos_content
340,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,조금어렵다부분도 있다하다 쉬다 가르치다 좋다,2020. 3. 30.,7815,레진,2020,3,sorry,neg_content
341,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,순서대로 차근차근 설명해주다 따르다 편하다,2020. 3. 25.,7815,레진,2020,3,good,pos_content
342,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,다양하다방법으로 만들다 좋다,2020. 3. 22.,7815,레진,2020,3,good,pos_content
343,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,배우다 즐거움을 오랜만에 느끼다 보다 ,2020. 3. 10.,7815,레진,2020,3,good,pos_etc_prefer
344,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,친절하다안내와 무엇보다 키트 구성이 너무 좋다,2020. 3. 1.,7815,레진,2020,3,good,pos_content
345,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,다양하다기법으로 작품을 표현하다 수있다 좋다,2020. 2. 20.,7815,레진,2020,2,good,pos_product
346,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,따르다 쉬다 자세하다설명해주다 좋다,2020. 2. 13.,7815,레진,2020,2,good,pos_content
347,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,마을 지기님께서 간단하다이해하다 쉽다설명으로 자다 가르치다 주다 ,2020. 2. 6.,7815,레진,2020,2,good,pos_content
348,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,차근차근자다 설명해주다 초보자도 쉬다 따라가다 수있다,2020. 2. 2.,7815,레진,2020,2,good,pos_content
349,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,다양하다기법 활용이 많다 재밌다,2020. 1. 27.,7815,레진,2020,1,good,pos_content
350,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,초보자도 따르다 하다 수있다자다 안내해주다 ,2020. 1. 15.,7815,레진,2020,1,good,pos_etc_prefer
351,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,크리스탈 레진 사용 작품을 더 보여줫음좋다,2020. 1. 14.,7815,레진,2020,1,good,pos_product
352,쪼만한마을의 레진 공예 기초부터 민간자격증 발급까지,1323,아직 만들다 않다 영상만 보다 빨리 나만의 작품을 만들다 싶다 ,2020. 1. 14.,7815,레진,2020,1,sorry,neg_content
